"kodeWilayah";"nama";"idLevelWilayah";"mstKodeWilayah";"indukProvinsi";"kodeWilayahIndukProvinsi";"indukKabupaten";"kodeWilayahIndukKabupaten"
"150707";Kec. Amuntai Utara;3;"150700";Prov. Kalimantan Selatan;"150000";Kab. Hulu Sungai Utara;"150700"
"150706";Kec. Banjang;3;"150700";Prov. Kalimantan Selatan;"150000";Kab. Hulu Sungai Utara;"150700"
"150704";Kec. Amuntai Selatan;3;"150700";Prov. Kalimantan Selatan;"150000";Kab. Hulu Sungai Utara;"150700"
"150708";Kec. Paminggir;3;"150700";Prov. Kalimantan Selatan;"150000";Kab. Hulu Sungai Utara;"150700"
"150710";Kec. Haur Gading;3;"150700";Prov. Kalimantan Selatan;"150000";Kab. Hulu Sungai Utara;"150700"
"150709";Kec. Sungai Tabukan;3;"150700";Prov. Kalimantan Selatan;"150000";Kab. Hulu Sungai Utara;"150700"
"150807";Kec. Murung Pudak;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150806";Kec. Tanjung;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150808";Kec. Haruai;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150810";Kec. Muara Uya;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150805";Kec. Tanta;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150803";Kec. Kelua;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150801";Kec. Banua Lawas;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150812";Kec. Bintang Ara;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150811";Kec. Jaro;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150809";Kec. Upau;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150804";Kec. Muara Harus;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150802";Kec. Pugaan;3;"150800";Prov. Kalimantan Selatan;"150000";Kab. Tabalong;"150800"
"150906";Kec. Pulau Laut Utara;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150924";Kec. Pulaulaut Sigam;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150921";Kec. Pulau Laut Kepulauan;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150908";Kec. Kelumpang Hilir;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150904";Kec. Pulau Laut Timur;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150920";Kec. Pamukan Utara;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150913";Kec. Kelumpang Hulu;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150903";Kec. Pulau Laut Selatan;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150902";Kec. Pulau Laut Barat;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150912";Kec. Kelumpang Selatan;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150907";Kec. Pulau Laut Tengah;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150923";Kec. Pulau Laut Tanjung Selayar;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150918";Kec. Pamukan Selatan;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150916";Kec. Kelumpang Tengah;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150914";Kec. Hampang;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150915";Kec. Sungai Durian;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150919";Kec. Sampanahan;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150905";Kec. Pulau Sebuku;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150901";Kec. Pulau Sembilan;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150909";Kec. Kelumpang Barat;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150917";Kec. Kelumpang Utara;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"150922";Kec. Pamukan Barat;3;"150900";Prov. Kalimantan Selatan;"150000";Kab. Kotabaru;"150900"
"151006";Kec. Halong;3;"151000";Prov. Kalimantan Selatan;"150000";Kab. Balangan;"151000"
"151001";Kec. Lampihong;3;"151000";Prov. Kalimantan Selatan;"150000";Kab. Balangan;"151000"
"151008";Kec. Paringin Selatan;3;"151000";Prov. Kalimantan Selatan;"150000";Kab. Balangan;"151000"
"151005";Kec. Juai;3;"151000";Prov. Kalimantan Selatan;"150000";Kab. Balangan;"151000"
"151003";Kec. Awayan;3;"151000";Prov. Kalimantan Selatan;"150000";Kab. Balangan;"151000"
"151002";Kec. Batu Mandi;3;"151000";Prov. Kalimantan Selatan;"150000";Kab. Balangan;"151000"
"151007";Kec. Tebing Tinggi;3;"151000";Prov. Kalimantan Selatan;"150000";Kab. Balangan;"151000"
"151106";Kec. Simpang Empat;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151103";Kec. Satui;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151101";Kec. Kusan Hilir;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151102";Kec. Sungai Loban;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151104";Kec. Kusan Hulu;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151108";Kec. Mantewe;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151105";Kec. Batu Licin;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151107";Kec. Karang Bintang;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151109";Kec. Angsana;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151112";Kec. Kusan Tengah;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151110";Kec. Kuranji;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"151111";Kec. Teluk Kepayang;3;"151100";Prov. Kalimantan Selatan;"150000";Kab. Tanah Bumbu;"151100"
"156004";Kec. Banjarmasin Utara;3;"156000";Prov. Kalimantan Selatan;"150000";Kota Banjarmasin;"156000"
"156001";Kec. Banjarmasin Selatan;3;"156000";Prov. Kalimantan Selatan;"150000";Kota Banjarmasin;"156000"
"156005";Kec. Banjarmasin Tengah;3;"156000";Prov. Kalimantan Selatan;"150000";Kota Banjarmasin;"156000"
"156002";Kec. Banjarmasin Timur;3;"156000";Prov. Kalimantan Selatan;"150000";Kota Banjarmasin;"156000"
"156003";Kec. Banjarmasin Barat;3;"156000";Prov. Kalimantan Selatan;"150000";Kota Banjarmasin;"156000"
"156104";Kec. Banjarbaru Utara;3;"156100";Prov. Kalimantan Selatan;"150000";Kota Banjarbaru;"156100"
"156105";Kec. Banjarbaru Selatan;3;"156100";Prov. Kalimantan Selatan;"150000";Kota Banjarbaru;"156100"
"156101";Kec. Landasan Ulin;3;"156100";Prov. Kalimantan Selatan;"150000";Kota Banjarbaru;"156100"
"156106";Kec. Liang Anggang;3;"156100";Prov. Kalimantan Selatan;"150000";Kota Banjarbaru;"156100"
"156102";Kec. Cempaka;3;"156100";Prov. Kalimantan Selatan;"150000";Kota Banjarbaru;"156100"
"160104";Kec. Tanah Grogot;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160106";Kec. Long Ikis;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160108";Kec. Long Kali;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160105";Kec. Kuaro;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160103";Kec. Paser Belengkong;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160107";Kec. Muara Komam;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160101";Kec. Batu Sopang;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160110";Kec. Batu Engau;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160109";Kec. Muara Samu;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160102";Kec. Tanjung Harapan;3;"160100";Prov. Kalimantan Timur;"160000";Kab. Paser;"160100"
"160209";Kec. Tenggarong;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160201";Kec. Samboja;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160211";Kec. Tenggarong Seberang;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160204";Kec. Loa Janan;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160205";Kec. Loa Kulu;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160213";Kec. Muara Badak;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160208";Kec. Kota Bangun;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160215";Kec. Muara Kaman;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160210";Kec. Sebulu;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160202";Kec. Muara Jawa;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160214";Kec. Marang Kayu;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160212";Kec. Anggana;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160217";Kec. Kembang Janggut;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160206";Kec. Muara Muntai;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160218";Kec. Tabang;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160203";Kec. Sanga-Sanga;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160207";Kec. Muara Wis;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160216";Kec. Kenohan;3;"160200";Prov. Kalimantan Timur;"160000";Kab. Kutai Kartanegara;"160200"
"160306";Kec. Tanjung Redeb;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160305";Kec. Sambaliung;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160307";Kec. Gunung Tabur;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160309";Kec. Teluk Bayur;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160302";Kec. Talisayan;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160308";Kec. Segah;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160301";Kec. Kelay;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160303";Kec. Biduk Biduk;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160314";Kec. Batu Putih;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160315";Kec. Biatan;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160304";Kec. Pulau Derawan;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160312";Kec. Tabalar;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160313";Kec. Pulau Maratua;3;"160300";Prov. Kalimantan Timur;"160000";Kab. Berau;"160300"
"160907";Kec. Barong Tongkok;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160906";Kec. Damai;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160908";Kec. Melak;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160916";Kec. Linggang Bingung;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160921";Kec. Tering;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160917";Kec. Mook Manaar Bulatn;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160923";Kec. Siluq Ngurai;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160901";Kec. Bongan;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160902";Kec. Jempang;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160909";Kec. Long Iram;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160919";Kec. Nyuatan;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160904";Kec. Muara Pahu;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160920";Kec. Sekolaq Darat;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160905";Kec. Muara Lawa;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160915";Kec. Bentian Besar;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"160903";Kec. Penyinggahan;3;"160900";Prov. Kalimantan Timur;"160000";Kab. Kutai Barat;"160900"
"161004";Kec. Sangatta Utara;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161009";Kec. Bengalon;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161005";Kec. Sangkulirang;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161002";Kec. Muara Wahau;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161013";Kec. Sangatta Selatan;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161008";Kec. Kongbeng;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161001";Kec. Muara Ancalong;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161011";Kec. Sandaran;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161015";Kec. Rantau Pulung;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161003";Kec. Muara Bengkal;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161006";Kec. Kaliorang;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161017";Kec. Karangan;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161016";Kec. Kaubun;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161014";Kec. Teluk Pandan;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161010";Kec. Busang;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161019";Kec. Long Mesangat;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161012";Kec. Telen;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161018";Kec. Batu Ampar;3;"161000";Prov. Kalimantan Timur;"160000";Kab. Kutai Timur;"161000"
"161103";Kec. Penajam;3;"161100";Prov. Kalimantan Timur;"160000";Kab. Penajam Paser Utara;"161100"
"161104";Kec. Sepaku;3;"161100";Prov. Kalimantan Timur;"160000";Kab. Penajam Paser Utara;"161100"
"161101";Kec. Babulu;3;"161100";Prov. Kalimantan Timur;"160000";Kab. Penajam Paser Utara;"161100"
"161102";Kec. Waru;3;"161100";Prov. Kalimantan Timur;"160000";Kab. Penajam Paser Utara;"161100"
"161225";KEC. LONG BAGUN;3;"161200";Prov. Kalimantan Timur;"160000";Kab. Mahakam Ulu;"161200"
"161221";KEC. LONG HUBUNG;3;"161200";Prov. Kalimantan Timur;"160000";Kab. Mahakam Ulu;"161200"
"161224";KEC. LONG PAHANGAI;3;"161200";Prov. Kalimantan Timur;"160000";Kab. Mahakam Ulu;"161200"
"161223";KEC. LONG APARI;3;"161200";Prov. Kalimantan Timur;"160000";Kab. Mahakam Ulu;"161200"
"161222";KEC. LAHAM;3;"161200";Prov. Kalimantan Timur;"160000";Kab. Mahakam Ulu;"161200"
"166005";Kec. Samarinda Ulu;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166006";Kec. Samarinda Utara;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166004";Kec. Sungai Kunjang;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166008";Kec. Sungai Pinang;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166001";Kec. Palaran;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166009";Kec. Samarinda Kota;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166010";Kec. Loa Janan Ilir;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166007";Kec. Sambutan;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166003";Kec. Samarinda Seberang;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166002";Kec. Samarinda Ilir;3;"166000";Prov. Kalimantan Timur;"160000";Kota Samarinda;"166000"
"166103";Kec. Balikpapan Utara;3;"166100";Prov. Kalimantan Timur;"160000";Kota Balikpapan;"166100"
"166101";Kec. Balikpapan Selatan;3;"166100";Prov. Kalimantan Timur;"160000";Kota Balikpapan;"166100"
"166104";Kec. Balikpapan Tengah;3;"166100";Prov. Kalimantan Timur;"160000";Kota Balikpapan;"166100"
"166102";Kec. Balikpapan Timur;3;"166100";Prov. Kalimantan Timur;"160000";Kota Balikpapan;"166100"
"166106";Kec. Balikpapan Kota;3;"166100";Prov. Kalimantan Timur;"160000";Kota Balikpapan;"166100"
"166105";Kec. Balikpapan Barat;3;"166100";Prov. Kalimantan Timur;"160000";Kota Balikpapan;"166100"
"166302";Kec. Bontang Utara;3;"166300";Prov. Kalimantan Timur;"160000";Kota Bontang;"166300"
"166301";Kec. Bontang Selatan;3;"166300";Prov. Kalimantan Timur;"160000";Kota Bontang;"166300"
"166303";Kec. Bontang Barat;3;"166300";Prov. Kalimantan Timur;"160000";Kota Bontang;"166300"
"170120";Kec. Dumoga Timur;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170111";Kec. Lolak;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170119";Kec. Dumoga Barat;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170106";Kec. Lolayan;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170109";Kec. Poigar;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170110";Kec. Bolaang;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170117";Kec. Dumoga Utara;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170112";Kec. Sangtombolang;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170129";Kec. Passi Timur;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170128";Kec. Passi Barat;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170133";Kec. Bolaang Timur;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170130";Kec. Bilalang;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170134";Kec. Dumoga;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170135";Kec. Dumoga Tenggara;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170136";Kec. Dumoga Tengah;3;"170100";Prov. Sulawesi Utara;"170000";Kab. Bolaang Mongondow;"170100"
"170217";Kec. Pineleng;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170221";Kec. Kakas;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170216";Kec. Tombariri;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170212";Kec. Kawangkoan;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170224";Kec. Kombi;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170234";Kec. Tombulu;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170213";Kec. Sonder;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170222";Kec. Lembean Timur;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170235";Kec. Tondano Barat;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170211";Kec. Tompaso;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170233";Kec. Langowan Barat;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170220";Kec. Remboken;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170238";Kec. Tondano Selatan;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170219";Kec. Tondano Timur;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170223";Kec. Eris;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170209";Kec. Langowan Timur;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170239";Kec. Langowan Utara;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170236";Kec. Tondano Utara;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170237";Kec. Langowan Selatan;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170240";Kec. Kakas Barat;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170244";Kec. Mandolang;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170245";Kec. Tompaso Barat;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170242";Kec. Tombariri Timur;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170243";Kec. Kawangkoan Barat;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170241";Kec. Kawangkoan Utara;3;"170200";Prov. Sulawesi Utara;"170000";Kab. Minahasa;"170200"
"170308";Kec. Manganitu;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170310";Kec. Tabukan Utara;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170307";Kec. Tabukan Tengah;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170305";Kec. Tamako;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170309";Kec. Tahuna;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170304";Kec. Manganitu Selatan;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170306";Kec. Tabukan Selatan;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170311";Kec. Kendahe;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170323";Kec. Tahuna Timur;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170319";Kec. Tabukan Selatan Tengah;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170320";Kec. Tabukan Selatan Tenggara;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
"170324";Kec. Tahuna Barat;3;"170300";Prov. Sulawesi Utara;"170000";Kab. Kep. Sangihe;"170300"
